,x,y,goal,shot_type_name,counter_attack,fast_break,strong_foot,body_part_name,assist_type,pass_end_y,pass_end_x,pass_switch,pass_cross,pass_cut_back,pass_height_name,pass_technique_name,carry_length,shot_one_on_one,shot_open_goal,under_pressure,area_shot,area_goal,opps_in_n_angle,goalkeeper_x,goalkeeper_y
126,90.9,17.400000000000002,False,throw_in,False,False,right,Right Foot,pass,16.59,79.07142857142857,False,False,False,Ground/ Low Pass,other,17.819831094878534,False,0.0,True,4019.431846692436,866.7968720597298,1.0,103.16666666666669,33.085
127,103.5,45.800000000000004,False,open_play,False,False,left,Left Foot,pass,20.715,95.65,False,False,False,Ground/ Low Pass,other,1.2468014633007491,False,0.0,False,4568.362622960185,618.0501168103305,0.0,102.43333333333334,31.255
128,97.60000000000001,51.800000000000004,False,open_play,False,False,right,Right Foot,recovery,,,,,,,,1.705098563459346,False,0.0,False,4095.294160135205,740.4355614297392,0.0,103.625,30.065000000000005
129,97.80000000000001,48.800000000000004,False,corner,False,False,left,Left Foot,pass,55.544,93.725,False,False,False,High Pass,other,1.5664006866415414,False,0.0,False,2309.126782754076,370.30000717552207,1.0,103.35,37.477
130,101.10000000000001,46.0,False,open_play,False,False,right,Right Foot,pass,65.69333333333333,80.78571428571428,False,False,False,Ground/ Low Pass,other,11.693949546667286,False,0.0,False,707.4825373502808,485.2596736014698,0.0,103.16666666666669,36.745
131,99.4,15.0,True,corner,False,False,left,Left Foot,recovery,,,,,,,,14.491743338880935,False,0.0,False,2642.20024249207,410.2995599002019,2.0,103.99166666666667,37.2025
132,98.10000000000001,14.600000000000001,False,throw_in,False,False,left,Left Foot,recovery,,,,,,,,19.797712690555382,True,0.0,False,3907.3403112810233,679.6238448527026,0.0,104.26666666666668,28.69
133,91.0,49.2,False,corner,False,False,left,Left Foot,pass,49.57666666666666,92.16666666666669,False,False,False,Ground/ Low Pass,other,44.9578849564021,False,0.0,True,88.73025837264139,551.6440039828351,2.0,103.16666666666669,35.83
134,91.60000000000001,49.0,True,free_kick,False,False,right,Left Foot,pass,48.66,96.75,False,False,False,Ground/ Low Pass,other,9.218725562679474,False,0.0,False,2596.715021462327,247.27293752325733,2.0,104.08333333333331,33.085
135,95.7,15.8,False,open_play,False,False,right,Right Foot,pass,27.956666666666663,102.70833333333331,False,True,False,Ground/ Low Pass,other,1.8264453941407,False,0.0,False,4257.943831847383,260.2303942996323,1.0,103.44166666666666,29.79
136,99.80000000000001,17.8,False,free_kick,False,False,right,Right Foot,recovery,,,,,,,,18.13162017029917,False,0.0,False,3368.329781483945,653.1439164910728,2.0,103.25833333333333,34.73199999999999
137,100.7,51.2,False,open_play,False,False,left,Left Foot,pass,48.47666666666666,85.58571428571429,False,False,False,Ground/ Low Pass,other,14.684931359314476,True,0.0,True,501.911822436364,723.9795014802735,0.0,103.16666666666669,36.8365
138,90.9,49.800000000000004,False,free_kick,False,False,right,Right Foot,pass,16.773333333333337,90.425,False,False,False,Ground/ Low Pass,other,15.110259487440242,False,0.0,False,3171.6345552934886,642.0973738718387,0.0,103.35,30.889
139,89.5,50.300000000000004,False,open_play,False,False,right,Other,pass,25.756666666666668,98.58333333333331,False,True,False,High Pass,other,2.75,False,0.0,True,3440.5317092063465,329.2105440088295,1.0,104.08333333333331,33.085
140,104.0,50.300000000000004,False,open_play,False,False,right,Right Foot,recovery,,,,,,,,23.88590408355708,False,0.0,False,4332.291417622226,598.4127017191861,3.0,103.075,31.986999999999995
141,100.60000000000001,44.400000000000006,False,open_play,False,False,right,Right Foot,pass,15.398333333333335,80.61428571428571,False,False,False,Ground/ Low Pass,other,10.293350874337383,False,0.0,False,4206.173358151614,509.16719644246285,0.0,104.35833333333332,30.523000000000003
142,89.80000000000001,14.100000000000001,False,open_play,False,False,left,Left Foot,recovery,,,,,,,,3.76838087836732,False,0.0,False,398.8758137845367,420.3416979166834,1.0,102.43333333333334,37.0195
143,95.0,52.800000000000004,False,free_kick,True,False,right,Right Foot,pass,20.99,94.91666666666669,False,False,False,Ground/ Low Pass,Through Ball,11.038508982446656,False,0.0,False,5187.4373783064575,763.2326546367021,0.0,104.08333333333331,30.34
144,92.5,19.8,False,corner,False,False,right,Right Foot,pass,12.302222222222222,75.64285714285714,False,False,False,High Pass,other,16.083255612938288,False,0.0,True,4530.619106160526,509.4565318755256,1.0,103.16666666666669,33.085
145,95.2,16.400000000000002,False,open_play,False,False,right,Right Foot,recovery,,,,,,,,18.54231324415712,False,0.0,False,4747.129728127977,1090.799108375292,1.0,103.99166666666667,31.621
146,92.10000000000001,19.400000000000002,False,free_kick,False,False,right,Right Foot,pass,17.69,94.64166666666668,True,False,False,High Pass,other,24.900088632149263,False,0.0,False,3297.714346779255,477.9549676772057,0.0,102.89166666666668,29.973333333333336
147,101.30000000000001,26.1,False,throw_in,False,False,right,Right Foot,recovery,,,,,,,,25.0065845128838,False,0.0,False,2731.346397690562,435.4223726274676,0.0,102.25,29.42333333333333
148,97.9,16.3,False,throw_in,False,False,right,Right Foot,pass,16.49833333333333,100.14166666666668,True,True,False,High Pass,other,14.00722350947697,False,0.0,False,17.52657083003774,195.6487477370258,2.0,104.45,30.6145
149,96.80000000000001,50.7,False,open_play,False,False,right,Left Foot,pass,49.30166666666666,98.4,False,False,False,Ground/ Low Pass,other,20.135982207784707,False,0.0,False,5123.997853711502,524.1469641226995,0.0,103.44166666666666,38.21
150,97.2,19.900000000000002,False,free_kick,False,False,right,Right Foot,pass,63.54044444444445,93.90833333333332,False,False,False,High Pass,other,2.677231675526881,False,0.0,False,251.995802923498,664.1100627699886,1.0,103.53333333333332,36.8365
151,100.5,17.900000000000002,False,open_play,False,False,left,Right Foot,pass,30.156666666666663,101.24166666666667,False,True,False,Ground/ Low Pass,other,6.834991863768217,False,1.0,False,3116.055592935146,81.8481340508957,3.0,102.34166666666668,34.0
152,101.2,23.8,False,corner,False,False,right,Right Foot,pass,7.9195555555555535,79.07142857142857,False,False,False,High Pass,other,13.937252738215264,False,0.0,True,539.2921072516672,775.6918526161774,0.0,103.71666666666668,30.6145
153,101.7,18.400000000000002,False,open_play,True,False,right,Right Foot,pass,11.302666666666669,79.15714285714284,False,False,False,High Pass,other,10.377379245262263,False,0.0,True,4356.373071620364,604.1866774558185,0.0,104.08333333333331,29.881666666666668
154,102.2,23.900000000000002,False,open_play,False,False,right,Right Foot,pass,58.54266666666667,87.04285714285714,False,False,False,Ground/ Low Pass,other,26.87653406267672,False,0.0,False,3871.782920070472,775.3442233817523,1.0,103.16666666666669,36.013
155,101.30000000000001,18.400000000000002,False,open_play,True,False,right,Right Foot,pass,12.609777777777776,90.425,False,False,False,Ground/ Low Pass,other,15.075355934622424,False,0.0,False,1881.7211794465395,565.3557515457848,1.0,104.81666666666666,31.072
156,90.60000000000001,15.700000000000001,False,open_play,False,False,right,Right Foot,pass,50.67666666666666,99.775,False,False,False,Ground/ Low Pass,other,9.853207317642536,True,0.0,False,4008.594307176365,291.8993161277748,2.0,103.625,37.751666666666665
157,92.60000000000001,17.2,False,corner,False,False,left,Left Foot,recovery,,,,,,,,19.160306915890235,False,0.0,False,501.6237718889333,539.6665982481901,3.0,103.99166666666667,36.4705
158,104.4,17.5,False,open_play,False,False,right,Right Foot,pass,15.215,103.16666666666669,False,False,False,Ground/ Low Pass,Through Ball,11.264561563692672,False,0.0,False,2548.121060453784,582.6562088719488,0.0,103.80833333333334,30.4315
159,100.0,46.300000000000004,False,open_play,False,False,right,Right Foot,pass,14.298333333333334,86.35714285714286,False,False,False,Ground/ Low Pass,other,10.18779225892986,True,0.0,False,3349.0586815065726,688.2624125112633,0.0,102.61666666666667,29.515
160,94.60000000000001,14.600000000000001,False,open_play,False,False,left,Left Foot,pass,8.996000000000002,56.1,False,False,False,Ground/ Low Pass,other,5.896668079894308,True,0.0,False,5039.480534926408,325.8261521003633,0.0,102.98333333333332,28.14
161,93.30000000000001,15.200000000000001,False,throw_in,False,False,right,Left Foot,recovery,,,,,,,,20.794309384487324,False,0.0,False,3559.052811396021,324.8438918539921,0.0,102.25,32.17
162,94.30000000000001,52.5,False,open_play,False,False,left,Right Foot,pass,17.965,84.55714285714286,False,False,False,Ground/ Low Pass,other,8.257126551584935,True,0.0,False,3220.383081373786,422.1049281918529,0.0,102.98333333333332,28.781666666666663
163,102.0,46.0,False,throw_in,False,False,right,Right Foot,pass,57.38933333333333,87.47142857142856,False,False,False,High Pass,other,1.5034451177951995,False,0.0,False,1886.7118229735136,581.4548120189493,2.0,103.16666666666669,37.56849999999999
164,93.2,18.6,False,open_play,False,False,right,Other,pass,25.57333333333333,102.25,True,False,False,High Pass,Inswinging,4.753427126236859,False,0.0,False,3244.3506339423416,188.09319458608385,3.0,104.63333333333333,30.6145
165,104.80000000000001,44.6,False,open_play,False,False,right,Right Foot,pass,5.689777777777782,75.12857142857143,False,False,False,Ground/ Low Pass,other,2.2038161346980734,False,0.0,False,3499.2274731630423,663.7156002043984,0.0,102.89166666666668,30.889
166,103.60000000000001,16.0,False,open_play,False,False,left,Left Foot,pass,47.56,101.60833333333332,False,False,False,Ground/ Low Pass,other,8.004447548429289,False,0.0,True,3033.076567145426,469.43160722981935,2.0,104.35833333333332,37.2025
167,102.2,16.900000000000002,False,corner,False,False,right,Right Foot,pass,65.61644444444445,80.87142857142857,True,False,False,High Pass,other,24.70649622175421,False,0.0,False,4044.533170253281,563.5108609836543,2.0,103.16666666666669,36.928
168,102.80000000000001,24.700000000000003,False,free_kick,False,False,right,Right Foot,pass,20.531666666666663,103.71666666666668,False,False,False,Ground/ Low Pass,other,46.11722224952784,False,0.0,True,1218.8734721084384,340.58934060422024,0.0,102.98333333333332,29.881666666666668
169,90.7,14.9,False,open_play,False,False,right,Right Foot,pass,56.77422222222222,88.15714285714284,False,False,False,High Pass,other,20.82793573811651,False,0.0,False,3536.22111493796,704.776680418752,2.0,104.08333333333331,36.4705
170,104.7,45.800000000000004,False,open_play,True,False,right,Right Foot,pass,18.05666666666667,94.18333333333334,False,False,False,Ground/ Low Pass,Through Ball,3.7415274658590727,False,0.0,False,3292.818925115475,1091.4214880054717,0.0,97.025,21.17333333333333
171,104.2,44.1,False,open_play,False,False,right,Left Foot,pass,51.501666666666665,92.71666666666668,False,False,False,Ground/ Low Pass,other,48.64120129651303,True,0.0,False,707.6368098412695,750.208307144822,0.0,104.08333333333331,37.477
172,95.30000000000001,18.8,False,open_play,False,False,left,Other,pass,26.85666666666667,103.25833333333333,False,False,False,High Pass,Inswinging,5.769746829127096,True,0.0,False,3078.284744829031,200.6656955865436,1.0,103.53333333333332,31.804
173,95.30000000000001,19.900000000000002,False,open_play,False,False,left,Other,pass,26.67333333333333,103.16666666666669,False,True,False,Ground/ Low Pass,other,7.737048103838506,False,0.0,False,3997.3467400364375,167.31013606774397,2.0,103.16666666666669,36.745
174,98.80000000000001,17.400000000000002,False,free_kick,False,False,right,Left Foot,pass,45.54333333333333,97.48333333333332,False,False,False,Ground/ Low Pass,other,10.23059138075605,False,0.0,False,163.02447920820885,492.2650829143772,1.0,104.35833333333332,37.3855
175,103.9,24.0,False,open_play,False,False,right,Left Foot,pass,49.21,99.775,False,False,False,High Pass,other,16.75846093437249,False,0.0,False,4375.813022458075,746.887611328646,1.0,104.45,36.928
176,99.10000000000001,50.6,False,corner,False,False,right,Right Foot,pass,19.34,96.75,False,False,False,Ground/ Low Pass,other,18.417702176770646,False,0.0,False,3936.9773950672807,959.3358725805496,1.0,104.26666666666668,31.529499999999995
177,101.30000000000001,53.800000000000004,False,corner,False,False,right,Right Foot,pass,21.35666666666667,86.95714285714286,False,False,False,Ground/ Low Pass,Through Ball,7.452674762198545,False,0.0,True,5645.61026977982,378.3143611595416,0.0,101.33333333333331,25.115
178,99.60000000000001,14.0,False,free_kick,False,False,right,Left Foot,pass,61.31066666666666,73.5,False,False,False,Ground/ Low Pass,other,9.366611061519407,True,0.0,True,2899.3189344457783,304.00034501352303,1.0,104.35833333333332,37.56849999999999
179,94.4,16.6,False,open_play,False,False,right,Left Foot,recovery,,,,,,,,13.882585421142156,False,0.0,False,3722.370766172018,450.70832620799104,3.0,103.9,36.4705
180,94.7,16.7,False,open_play,False,False,left,Left Foot,pass,47.56,99.225,False,False,False,Ground/ Low Pass,other,13.62330583248998,False,0.0,False,349.2068232598321,535.0481388229281,3.0,103.99166666666667,35.281
181,104.2,22.6,False,throw_in,False,False,right,Left Foot,pass,13.07111111111111,91.25,False,False,False,Ground/ Low Pass,other,25.69584104913132,False,0.0,True,1943.0033433884028,556.6526527122478,0.0,104.08333333333331,30.34
182,97.2,46.5,False,throw_in,False,False,right,Right Foot,pass,48.20166666666666,95.00833333333333,False,False,False,Ground/ Low Pass,other,16.70685795730471,False,0.0,False,1826.733125076132,708.890069923901,2.0,103.9,36.928
183,99.30000000000001,52.0,False,throw_in,False,False,right,Right Foot,rebound,,,,,,,,18.80904977589837,False,0.0,True,3292.8223157753027,1126.0193018633054,1.0,103.075,36.013
184,90.4,20.0,False,open_play,False,False,right,Left Foot,pass,45.91,91.25,False,False,False,Ground/ Low Pass,other,19.74615917716658,False,0.0,True,5019.509992875199,632.3170428190579,2.0,105.0,34.915
185,100.60000000000001,49.300000000000004,False,free_kick,False,False,right,Right Foot,pass,66.23155555555556,77.78571428571428,False,False,False,Ground/ Low Pass,other,24.419798787163582,False,0.0,False,3014.2946578794927,956.922563175312,1.0,104.26666666666668,36.562
186,95.4,17.8,False,free_kick,False,False,right,Other,pass,26.67333333333333,101.33333333333331,True,False,False,High Pass,other,10.975585152712563,False,0.0,True,4584.6251119156805,183.80610304878837,3.0,105.0,31.255
187,104.30000000000001,24.8,False,open_play,False,False,left,Left Foot,recovery,,,,,,,,3.521718330588074,False,0.0,False,4474.693255337024,358.6021467330686,1.0,103.71666666666668,36.928
188,98.9,14.700000000000001,False,throw_in,False,False,right,Right Foot,pass,30.706,100.50833333333333,False,False,False,Ground/ Low Pass,other,4.353150698057672,False,0.0,False,4036.86263839166,317.9147211153296,1.0,104.54166666666669,32.17
189,104.80000000000001,49.800000000000004,False,open_play,False,False,right,Right Foot,pass,60.38799999999999,81.12857142857143,False,False,False,Ground/ Low Pass,other,22.389807267420192,False,0.0,False,3998.4940585771087,653.1118718384163,1.0,104.08333333333331,36.1045
190,98.7,53.800000000000004,False,corner,False,False,right,Right Foot,pass,16.59,85.92857142857143,False,False,False,Ground/ Low Pass,other,22.00095937554643,False,0.0,False,2536.234046087884,805.1466270672872,1.0,103.16666666666669,33.085
191,101.80000000000001,48.800000000000004,False,throw_in,False,False,left,Left Foot,recovery,,,,,,,,15.69937189118653,False,0.0,False,3622.8655439852055,437.8532183688583,2.0,102.89166666666668,31.3465
192,100.7,17.2,False,open_play,False,False,right,Right Foot,pass,50.585,87.12857142857143,False,False,False,High Pass,other,2.010406951617288,False,0.0,False,3850.1287780341695,930.2043878705608,2.0,103.99166666666667,36.562
193,90.10000000000001,15.200000000000001,False,corner,True,False,right,Right Foot,pass,28.598333333333336,100.96666666666668,False,True,False,Ground/ Low Pass,other,1.2963624321753338,False,0.0,False,5215.071465977713,436.6694439057271,0.0,104.175,30.706
194,101.80000000000001,25.8,False,free_kick,False,False,right,Right Foot,pass,20.348333333333336,87.9,False,False,False,Ground/ Low Pass,other,4.423807121071676,False,0.0,False,3904.666611212483,401.4464218632403,0.0,103.35,31.072
195,101.9,19.900000000000002,False,open_play,False,False,right,Right Foot,pass,17.87333333333333,91.525,False,False,False,High Pass,other,49.00224300661158,True,0.0,False,4296.309526462745,616.1319666219393,0.0,103.625,30.7975
196,100.5,45.0,False,throw_in,False,False,left,Right Foot,pass,64.00177777777778,81.47142857142856,False,False,False,Ground/ Low Pass,other,16.986339949762247,False,0.0,True,3378.801319167916,685.9168563651695,2.0,102.89166666666668,36.6535
197,102.7,19.400000000000002,False,throw_in,False,False,right,Right Foot,pass,14.48166666666667,73.92857142857143,False,False,False,Ground/ Low Pass,other,17.757645805555295,False,0.0,False,4205.604647608378,739.027042837257,1.0,103.16666666666669,31.3465
198,97.7,52.2,False,throw_in,False,False,right,Right Foot,pass,62.07955555555555,97.20833333333331,False,False,False,Ground/ Low Pass,other,2.8298139907460755,False,0.0,False,2867.883235549025,414.1620308027231,1.0,103.625,37.751666666666665
199,97.0,50.900000000000006,False,corner,False,False,left,Left Foot,pass,8.073333333333334,97.025,False,False,False,Ground/ Low Pass,other,1.9445436482630056,False,0.0,False,4242.182831153319,396.8913710131482,1.0,103.075,31.7125
200,98.10000000000001,51.1,False,open_play,False,False,left,Other,recovery,,,,,,,,19.403264103982316,False,0.0,True,2631.576047569639,281.4953426364256,3.0,104.08333333333331,35.83
201,89.4,17.5,False,free_kick,False,False,right,Right Foot,pass,22.82333333333333,94.36666666666667,False,False,False,Ground/ Low Pass,other,18.083991171598274,False,0.0,False,4991.971913203194,400.9665257736584,1.0,104.08333333333331,32.719
202,89.4,21.8,False,throw_in,True,False,right,Right Foot,pass,52.41833333333333,79.24285714285715,False,False,False,Ground/ Low Pass,other,22.62145914588378,False,0.0,False,4155.16196247516,791.2958593062357,0.0,102.8,36.745
203,89.30000000000001,20.3,False,open_play,False,False,right,Right Foot,pass,15.673333333333334,88.5,False,False,False,High Pass,other,16.572628172850425,False,0.0,False,155.03667321625582,688.0629720020431,1.0,104.81666666666666,31.529499999999995
204,91.60000000000001,48.800000000000004,False,free_kick,False,False,left,Left Foot,recovery,,,,,,,,14.726700052776405,False,0.0,False,3185.718102370986,611.4261397534932,0.0,103.80833333333334,37.477
205,91.9,15.200000000000001,False,free_kick,False,False,left,Right Foot,pass,5.305333333333338,71.87142857142857,True,False,False,High Pass,other,9.100888998089994,False,0.0,True,3150.553040140882,351.8811197467205,1.0,104.08333333333331,30.706
206,103.30000000000001,48.800000000000004,False,throw_in,False,False,right,Left Foot,pass,49.02666666666666,87.72857142857143,False,False,False,Ground/ Low Pass,other,4.695624440784095,False,0.0,False,3352.426778079168,717.2216214708251,2.0,104.26666666666668,36.745
207,101.2,28.8,False,free_kick,False,False,right,Right Foot,pass,19.34,97.66666666666669,False,False,False,Ground/ Low Pass,other,1.296362432175331,False,0.0,False,2668.615127612244,514.0569466570303,1.0,105.0,30.34
208,89.30000000000001,21.8,False,throw_in,False,False,right,Right Foot,pass,14.48166666666667,73.92857142857143,False,False,False,Ground/ Low Pass,other,17.757645805555295,False,0.0,False,4205.604647608378,739.027042837257,1.0,103.16666666666669,31.3465
209,97.2,50.7,False,open_play,False,False,right,Other,pass,24.84,102.25,False,True,False,High Pass,other,3.837977259500696,True,0.0,True,7176.318995626402,494.2503775598817,1.0,104.08333333333331,32.9935
210,90.9,17.8,False,throw_in,False,False,right,Right Foot,pass,19.34,94.91666666666669,False,False,True,Ground/ Low Pass,other,8.451249085851815,False,0.0,False,6256.085469696437,164.81874898757144,1.0,103.16666666666669,31.255
211,97.2,48.300000000000004,False,throw_in,False,False,left,Left Foot,pass,11.763999999999998,86.0142857142857,True,False,False,High Pass,other,28.851779456001985,False,0.0,False,2284.264219788576,650.5788585372502,1.0,103.35,31.8955
212,98.0,21.400000000000002,False,free_kick,False,False,right,Right Foot,pass,49.48499999999999,99.775,False,False,False,Ground/ Low Pass,other,19.424857285333022,False,0.0,False,2726.435974507589,271.53088085211795,0.0,103.80833333333334,38.02666666666666
213,97.7,49.0,False,open_play,False,False,right,Other,pass,44.07666666666666,102.25,True,False,False,High Pass,other,13.113261841018463,False,0.0,False,3996.147787881633,159.543844576833,6.0,105.0,34.915
214,100.0,15.0,False,throw_in,False,False,right,Right Foot,pass,15.673333333333334,93.26666666666668,False,False,False,High Pass,other,11.874637421365296,True,0.0,True,2811.232536397393,736.1470297144675,0.0,104.26666666666668,30.706
215,95.80000000000001,49.900000000000006,True,open_play,False,False,right,Right Foot,pass,20.898333333333337,89.875,False,False,False,Ground/ Low Pass,other,2.8519973507857377,False,0.0,False,4560.296657612741,162.93519677692817,2.0,103.25833333333333,32.901999999999994
216,98.60000000000001,14.3,False,free_kick,False,False,right,Right Foot,recovery,,,,,,,,9.598336082652846,False,0.0,False,4911.657071857643,265.6991191242956,1.0,105.0,31.255
217,99.4,19.3,False,throw_in,False,False,right,Other,pass,24.473333333333336,100.6,True,False,False,High Pass,Inswinging,4.407632269396151,False,0.0,True,227.18907785043083,152.41868654972288,5.0,102.98333333333332,31.529499999999995
218,92.30000000000001,16.1,False,open_play,False,False,right,Other,recovery,,,,,,,,4.414365639590807,True,0.0,False,368.114262394172,571.4872389472273,2.0,103.35,31.438
219,104.60000000000001,52.7,False,open_play,False,False,left,Left Foot,pass,40.59333333333333,94.91666666666669,True,True,False,High Pass,other,14.455749048581168,False,0.0,False,2742.5889408379803,532.5625289303418,0.0,103.075,37.56849999999999
220,98.80000000000001,47.400000000000006,False,throw_in,False,False,right,Left Foot,pass,54.62133333333333,81.81428571428572,False,False,False,Ground/ Low Pass,other,13.29545922904174,False,0.0,False,348.85249254508994,830.7497112415521,0.0,104.08333333333331,37.294
221,101.30000000000001,26.6,False,open_play,False,False,left,Left Foot,pass,50.40166666666666,100.41666666666669,True,True,False,High Pass,other,9.348202441586768,False,0.0,False,71.66625133429876,85.20092900924008,1.0,100.14166666666668,34.549
222,90.4,15.200000000000001,True,open_play,False,False,left,Left Foot,recovery,,,,,,,,27.63287665485123,False,0.0,True,3442.37578592553,1025.526771757252,2.0,103.625,35.64699999999999
223,98.0,53.800000000000004,False,throw_in,False,False,right,Right Foot,pass,60.080444444444446,86.1,False,False,False,High Pass,other,14.41849940181016,False,0.0,False,150.90069538668342,466.2616544163512,0.0,103.35,37.0195
224,97.7,21.0,False,corner,False,False,right,Left Foot,pass,17.506666666666668,92.16666666666669,False,False,False,Ground/ Low Pass,other,3.3050886691753227,False,0.0,False,4268.966543705513,454.8836203088448,2.0,102.25,33.085
225,101.80000000000001,24.6,False,open_play,False,False,right,Right Foot,pass,14.48166666666667,82.15714285714284,False,False,False,Ground/ Low Pass,other,17.039264542194566,False,0.0,False,3996.926816835589,1084.932580891342,0.0,101.7,30.523000000000003
226,99.7,50.2,False,corner,False,False,right,Right Foot,pass,51.868333333333325,91.8,False,False,False,Ground/ Low Pass,other,17.703135492053388,False,0.0,False,4016.023048443301,727.9230273460107,2.0,104.175,35.464
227,100.5,50.6,False,free_kick,False,False,left,Right Foot,pass,13.76311111111111,84.55714285714286,False,False,False,Ground/ Low Pass,other,19.38210785822269,False,0.0,True,3310.044088817576,702.1641600942881,0.0,104.08333333333331,30.7975
228,89.60000000000001,14.200000000000001,False,open_play,False,False,right,Other,pass,29.69833333333333,102.25,False,True,False,High Pass,other,3.7950442831554745,False,0.0,False,6662.802400751361,258.1324396195833,2.0,104.35833333333332,35.189499999999995
229,103.80000000000001,42.5,False,open_play,False,False,right,Left Foot,pass,48.751666666666665,91.34166666666668,False,False,False,Ground/ Low Pass,other,12.97399107616636,False,0.0,False,1247.1176675509523,1011.7377431053972,0.0,100.05,39.21833333333333
230,104.0,45.1,False,open_play,False,False,left,Left Foot,pass,51.41,90.33333333333331,False,False,False,Ground/ Low Pass,other,14.49336151580363,False,0.0,False,2736.3440072180283,612.3336424831273,1.0,103.25833333333333,37.3855
231,92.5,53.900000000000006,False,corner,False,False,right,Right Foot,pass,2.844888888888891,70.41428571428571,False,False,False,High Pass,other,1.632078599686781,False,0.0,False,2860.899975853626,975.673889418176,0.0,102.89166666666668,28.965
232,101.80000000000001,25.1,False,open_play,False,False,right,Right Foot,pass,15.673333333333334,83.35714285714286,False,False,False,Ground/ Low Pass,other,17.416666666666668,False,0.0,False,1642.1722681804313,779.3822572350011,0.0,102.8,29.79
233,102.4,48.1,False,free_kick,False,False,right,Other,pass,21.17333333333333,99.5,True,True,False,High Pass,other,2.89875452182101,False,0.0,True,60.607554150877775,385.3275032934575,1.0,104.08333333333331,31.255
234,97.4,21.1,False,open_play,False,False,right,Right Foot,pass,18.42333333333333,88.5,False,False,False,Ground/ Low Pass,Through Ball,17.69756072331878,False,0.0,False,3463.1384979319523,504.96196620099647,1.0,97.66666666666669,20.256666666666668
235,92.5,16.0,True,open_play,False,False,right,Left Foot,pass,18.42333333333333,94.64166666666668,False,False,False,Ground/ Low Pass,other,17.355050370457324,False,0.0,False,3812.494507246069,322.18442790913684,1.0,103.71666666666668,30.6145
236,102.80000000000001,15.9,False,open_play,False,False,left,Left Foot,pass,8.996000000000002,56.1,False,False,False,Ground/ Low Pass,other,5.896668079894308,True,0.0,False,5039.480534926408,325.8261521003633,0.0,102.98333333333332,28.14
237,103.2,17.1,False,corner,False,False,right,Left Foot,pass,48.29333333333333,94.64166666666668,False,False,False,Ground/ Low Pass,other,1.4922252213091305,False,0.0,False,4472.418146993605,854.2613790717348,0.0,103.80833333333334,38.21
238,99.9,18.0,False,corner,False,False,right,Right Foot,pass,4.997777777777777,93.90833333333332,False,False,False,Ground/ Low Pass,other,5.9236812878479554,True,0.0,False,3858.640673678629,424.1477000708452,0.0,104.08333333333331,30.34
239,103.30000000000001,24.8,False,open_play,False,False,right,Right Foot,pass,18.239999999999995,93.08333333333331,False,False,False,High Pass,other,19.14253734777893,False,0.0,False,3251.2506932311435,879.8728501167732,0.0,100.96666666666668,31.1635
240,94.5,14.100000000000001,False,free_kick,False,False,right,Right Foot,pass,19.156666666666663,89.41666666666667,False,False,False,Ground/ Low Pass,other,17.215039048589013,False,0.0,True,3869.9514975389375,670.1687608624566,2.0,103.075,31.255
241,93.4,18.7,False,free_kick,False,False,right,Right Foot,pass,61.84888888888889,81.64285714285714,False,False,False,Ground/ Low Pass,other,4.583333333333331,False,0.0,False,1734.032734579618,631.8696861819618,1.0,104.08333333333331,34.915
242,98.9,21.5,True,corner,False,False,right,Right Foot,pass,49.57666666666666,91.25,False,False,False,Ground/ Low Pass,other,18.07490868579977,False,0.0,False,2685.3670031440274,745.2454436144538,3.0,103.16666666666669,37.66
243,99.4,15.0,False,free_kick,False,False,right,Right Foot,pass,59.54222222222222,83.87142857142857,False,False,False,Ground/ Low Pass,other,18.499868618152096,False,0.0,False,363.2055699504226,737.1173904663065,0.0,102.525,37.0195
244,104.2,52.2,False,open_play,False,False,right,Right Foot,pass,17.781666666666663,87.55714285714286,False,False,False,Ground/ Low Pass,other,21.13127599344419,False,0.0,False,3483.697458403854,788.2407075677363,1.0,104.35833333333332,31.8955
245,96.0,51.400000000000006,False,throw_in,False,False,left,Left Foot,pass,3.61377777777778,90.975,True,False,False,High Pass,other,12.180634105916749,False,0.0,False,3763.543450313666,439.6353103579876,2.0,103.35,31.7125
246,100.30000000000001,18.5,False,open_play,False,False,right,Right Foot,pass,18.05666666666667,91.15833333333332,False,False,False,Ground/ Low Pass,other,22.362842057504423,False,0.0,False,856.0488805954096,475.9235086691041,1.0,103.53333333333332,31.1635
247,100.60000000000001,21.1,False,corner,False,False,right,Right Foot,pass,49.11833333333333,92.80833333333334,False,False,False,Ground/ Low Pass,other,15.334658004373988,False,0.0,False,75.084752096138,907.9721938857496,0.0,102.8,37.66
248,99.30000000000001,19.1,False,open_play,True,False,right,Right Foot,recovery,,,,,,,,10.892530570176154,True,0.0,True,4310.3986371193305,702.8946815290449,0.0,103.71666666666668,30.7975
249,104.7,19.8,False,free_kick,False,False,right,Left Foot,pass,37.2025,71.87142857142857,False,False,False,Ground/ Low Pass,other,15.711409955117896,False,0.0,True,5156.01860426327,877.1023112233797,1.0,103.9,36.1045
250,97.80000000000001,18.6,False,free_kick,False,False,right,Right Foot,pass,64.00177777777778,85.67142857142858,False,False,False,Ground/ Low Pass,other,39.006375944307386,False,0.0,False,1988.995799087115,598.7735144529865,2.0,103.53333333333332,36.379
